url,url_length,domain_length,path_length,query_length,fragment_length,subdomain_count,special_char_count,digit_count,letter_count,suspicious_words_count,ip_in_domain,shortened_url,suspicious_tld,domain_age_days,ssl_certificate,redirect_count,suspicious_extension,url_depth,avg_word_length,entropy,suspicious_patterns,label
http://www.wikipedia.org/terms,30,9,6,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,3.8980685120588383,0,0
https://www.oracle.com,22,6,0,0,0,1,5,0,17,0,0,0,0,0,1,0,0,0,4.25,3.7887549139935026,0,0
http://www.facebook.com/signup,30,8,7,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,4.164735178725505,0,0
https://www.zoom.us?lang=533,28,4,0,8,0,1,7,3,18,0,0,0,0,0,1,0,0,0,3.6,4.208966082694623,0,0
http://www.youtube.com/about,28,7,6,0,0,1,6,0,22,0,0,0,0,0,0,0,0,1,4.4,3.699513850319966,0,0
http://www.ibm.com/products?page=431,36,3,9,8,0,1,8,3,25,0,0,0,0,0,0,0,0,1,4.166666666666667,4.4193819456463705,0,0
https://www.dropbox.com/download,32,7,9,0,0,1,6,0,26,0,0,0,0,0,1,0,0,1,5.2,3.9025182662886326,0,0
http://www.microsoft.com/download,33,9,9,0,0,1,6,0,27,0,0,0,0,0,0,0,0,1,5.4,3.9195633472747033,0,0
http://www.zoom.us/login,24,4,6,0,0,1,6,0,18,1,0,0,0,0,0,0,0,1,3.6,3.8239348962840563,0,0
http://www.apple.com/help,25,5,5,0,0,1,6,0,19,0,0,0,0,0,0,0,0,1,3.8,3.5434651896016467,0,0
https://www.zoom.us/download,28,4,9,0,0,1,6,0,22,0,0,0,0,0,1,0,0,1,4.4,3.7803946541231945,0,0
https://www.stackoverflow.com,29,13,0,0,0,1,5,0,24,0,0,0,0,0,1,0,0,0,6.0,3.9783335811852645,0,0
http://www.linkedin.com/about,29,8,6,0,0,1,6,0,23,0,0,0,0,0,0,0,0,1,4.6,4.090234012145145,0,0
https://www.twitter.com/contact?category=646,44,7,8,12,0,1,8,3,33,0,0,0,0,0,1,0,0,1,5.5,4.106936732175321,0,0
http://www.facebook.com/login,29,8,6,0,0,1,6,0,23,1,0,0,0,0,0,0,0,1,4.6,4.0472990984266435,0,0
http://www.github.com/products,30,6,9,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,3.923231428797621,0,0
http://www.github.com/login?page=12,35,6,6,7,0,1,8,2,25,1,0,0,0,0,0,0,0,1,4.166666666666667,4.300153016697711,0,0
http://www.adobe.com/,21,5,1,0,0,1,6,0,15,0,0,0,0,0,0,0,0,0,3.75,3.6537567082870006,0,0
https://www.apple.com/support?lang=559,38,5,8,8,0,1,8,3,27,0,0,0,0,0,1,0,0,1,4.5,4.251235329734974,0,0
https://www.zoom.us/products,28,4,9,0,0,1,6,0,22,0,0,0,0,0,1,0,0,1,4.4,3.743982153814128,0,0
https://www.ibm.com/products,28,3,9,0,0,1,6,0,22,0,0,0,0,0,1,0,0,1,4.4,3.8693312611115185,0,0
https://www.amazon.com/terms?lang=922,37,6,6,8,0,1,8,3,26,0,0,0,0,0,1,0,0,1,4.333333333333333,4.296630730201454,0,0
https://www.zoom.us/login,25,4,6,0,0,1,6,0,19,1,0,0,0,0,1,0,0,1,3.8,3.8332696895151073,0,0
http://www.dropbox.com/contact,30,7,8,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,3.7647351787255054,0,0
https://www.twitter.com/services,32,7,9,0,0,1,6,0,26,0,0,0,0,0,1,0,0,1,5.2,3.691428031846024,0,0
https://www.amazon.com/terms?id=305,35,6,6,6,0,1,8,3,24,0,0,0,0,0,1,0,0,1,4.0,4.3572958738405685,0,0
http://www.zoom.us/support?ref=771,34,4,8,7,0,1,8,3,23,0,0,0,0,0,0,0,0,1,3.8333333333333335,4.094097032108653,0,0
https://www.facebook.com/contact,32,8,8,0,0,1,6,0,26,0,0,0,0,0,1,0,0,1,5.2,3.827819531114783,0,0
https://www.netflix.com/signup,30,7,7,0,0,1,6,0,24,0,0,0,0,0,1,0,0,1,4.8,4.0980685120588385,0,0
http://www.slack.com/blog,25,5,5,0,0,1,6,0,19,0,0,0,0,0,0,0,0,1,3.8,3.863465189601646,0,0
http://www.twitter.com/terms?lang=393,37,7,6,8,0,1,8,3,26,0,0,0,0,0,0,0,0,1,4.333333333333333,4.175273297885966,0,0
http://www.twitter.com/terms?category=511,41,7,6,12,0,1,8,3,30,0,0,0,0,0,0,0,0,1,5.0,4.09130451776702,0,0
http://www.google.com/terms?lang=182,36,6,6,8,0,1,8,3,25,0,0,0,0,0,0,0,0,1,4.166666666666667,4.287301737252941,0,0
http://www.slack.com/privacy,28,5,8,0,0,1,6,0,22,0,0,0,0,0,0,0,0,1,4.4,4.012188403968661,0,0
https://www.zoom.us/help,24,4,5,0,0,1,6,0,18,0,0,0,0,0,1,0,0,1,3.6,3.6887218755408675,0,0
https://www.dropbox.com/news?category=378,41,7,5,12,0,1,8,3,30,0,0,0,0,0,1,0,0,1,5.0,4.442679443536939,0,0
http://www.microsoft.com/download,33,9,9,0,0,1,6,0,27,0,0,0,0,0,0,0,0,1,5.4,3.9195633472747033,0,0
https://www.facebook.com/products?page=951,42,8,9,8,0,1,8,3,31,0,0,0,0,0,1,0,0,1,5.166666666666667,4.445307005854539,0,0
http://www.salesforce.com/privacy,33,10,8,0,0,1,6,0,27,0,0,0,0,0,0,0,0,1,5.4,4.1272831343132905,0,0
http://www.google.com/products,30,6,9,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,3.8980685120588388,0,0
http://www.ibm.com/services,27,3,9,0,0,1,6,0,21,0,0,0,0,0,0,0,0,1,4.2,3.8841550945958048,0,0
https://www.adobe.com/products,30,5,9,0,0,1,6,0,24,0,0,0,0,0,1,0,0,1,4.8,3.9395722619867226,0,0
https://www.github.com/services,31,6,9,0,0,1,6,0,25,0,0,0,0,0,1,0,0,1,5.0,4.018081793978685,0,0
https://www.slack.com?category=842,34,5,0,12,0,1,7,3,24,0,0,0,0,0,1,0,0,0,4.8,4.373796296941798,0,0
https://www.dropbox.com/about?id=247,36,7,6,6,0,1,8,3,25,0,0,0,0,0,1,0,0,1,4.166666666666667,4.329239931817578,0,0
http://www.dropbox.com?ref=90,29,7,0,6,0,1,7,2,20,0,0,0,0,0,0,0,0,0,4.0,4.1852301329094015,0,0
http://www.apple.com/support?page=304,37,5,8,8,0,1,8,3,26,0,0,0,0,0,0,0,0,1,4.333333333333333,4.188522622093347,0,0
https://www.spotify.com/support,31,7,8,0,0,1,6,0,25,0,0,0,0,0,1,0,0,1,5.0,3.7600172778496526,0,0
https://www.zoom.us/support?ref=873,35,4,8,7,0,1,8,3,24,0,0,0,0,0,1,0,0,1,4.0,4.142730873716943,0,0
http://www.salesforce.com/download,34,10,9,0,0,1,6,0,28,0,0,0,0,0,0,0,0,1,5.6,4.006436738245532,0,0
https://www.stackoverflow.com/news?ref=540,42,13,5,7,0,1,8,3,31,0,0,0,0,0,1,0,0,1,5.166666666666667,4.359363185034614,0,0
https://www.ibm.com/blog,24,3,5,0,0,1,6,0,18,0,0,0,0,0,1,0,0,1,3.6,3.7720552088742005,0,0
http://www.google.com/login?id=61,33,6,6,5,0,1,8,2,23,1,0,0,0,0,0,0,0,1,3.8333333333333335,4.1272831343132905,0,0
http://www.wikipedia.org/,25,9,1,0,0,1,6,0,19,0,0,0,0,0,0,0,0,0,4.75,3.7034651896016464,0,0
http://www.facebook.com/about,29,8,6,0,0,1,6,0,23,0,0,0,0,0,0,0,0,1,4.6,3.8143719431796277,0,0
https://www.ibm.com/products,28,3,9,0,0,1,6,0,22,0,0,0,0,0,1,0,0,1,4.4,3.8693312611115185,0,0
http://www.amazon.com/help?lang=935,35,6,5,8,0,1,8,3,24,0,0,0,0,0,0,0,0,1,4.0,4.264578373902381,0,0
https://www.github.com/about?ref=768,36,6,6,7,0,1,8,3,25,0,0,0,0,0,1,0,0,1,4.166666666666667,4.405764584655452,0,0
http://www.wikipedia.org/help?lang=347,38,9,5,8,0,1,8,3,27,0,0,0,0,0,0,0,0,1,4.5,4.293594289588574,0,0
http://www.slack.com/privacy,28,5,8,0,0,1,6,0,22,0,0,0,0,0,0,0,0,1,4.4,4.012188403968661,0,0
https://www.salesforce.com?category=125,39,10,0,12,0,1,7,3,29,0,0,0,0,0,1,0,0,0,5.8,4.348752859555049,0,0
http://www.github.com,21,6,0,0,0,1,5,0,16,0,0,0,0,0,0,0,0,0,4.0,3.6537567082870006,0,0
http://www.facebook.com/services,32,8,9,0,0,1,6,0,26,0,0,0,0,0,0,0,0,1,5.2,4.069548827786958,0,0
https://www.google.com/products?ref=630,39,6,9,7,0,1,8,3,28,0,0,0,0,0,1,0,0,1,4.666666666666667,4.355539077670187,0,0
https://www.oracle.com/products,31,6,9,0,0,1,6,0,25,0,0,0,0,0,1,0,0,1,5.0,3.9292144551992183,0,0
https://www.slack.com/products?lang=34,38,5,9,7,0,1,8,2,28,0,0,0,0,0,1,0,0,1,4.666666666666667,4.359126526316814,0,0
https://www.twitter.com/about?page=813,38,7,6,8,0,1,8,3,27,0,0,0,0,0,1,0,0,1,4.5,4.240962710641206,0,0
http://www.apple.com,20,5,0,0,0,1,5,0,15,0,0,0,0,0,0,0,0,0,3.75,3.546439344671015,0,0
https://www.adobe.com/blog,26,5,5,0,0,1,6,0,20,0,0,0,0,0,1,0,0,1,4.0,3.921029621737614,0,0
http://www.microsoft.com/privacy,32,9,8,0,0,1,6,0,26,0,0,0,0,0,0,0,0,1,5.2,3.944548827786958,0,0
http://www.dropbox.com/news?ref=816,35,7,5,7,0,1,8,3,24,0,0,0,0,0,0,0,0,1,4.0,4.343289445392767,0,0
https://www.linkedin.com/terms,30,8,6,0,0,1,6,0,24,0,0,0,0,0,1,0,0,1,4.8,4.031401845392171,0,0
http://www.facebook.com/support?id=841,38,8,8,6,0,1,8,3,27,0,0,0,0,0,0,0,0,1,4.5,4.431623565847432,0,0
https://www.github.com/download,31,6,9,0,0,1,6,0,25,0,0,0,0,0,1,0,0,1,5.0,4.042433003725894,0,0
https://www.adobe.com/terms,27,5,6,0,0,1,6,0,21,0,0,0,0,0,1,0,0,1,4.2,3.85619629821938,0,0
http://www.zoom.us/support?category=776,39,4,8,12,0,1,8,3,28,0,0,0,0,0,0,0,0,1,4.666666666666667,4.252974975106084,0,0
http://www.microsoft.com/help,29,9,5,0,0,1,6,0,23,0,0,0,0,0,0,0,0,1,4.6,3.857306856898129,0,0
http://www.oracle.com/terms,27,6,6,0,0,1,6,0,21,0,0,0,0,0,0,0,0,1,4.2,3.782122224145306,0,0
http://www.wikipedia.org/login?page=729,39,9,6,8,0,1,8,3,28,1,0,0,0,0,0,0,0,1,4.666666666666667,4.252974975106084,0,0
http://www.facebook.com/contact,31,8,8,0,0,1,6,0,25,0,0,0,0,0,0,0,0,1,5.0,3.744203568311812,0,0
http://www.dropbox.com/contact,30,7,8,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,3.7647351787255054,0,0
https://www.facebook.com/products,33,8,9,0,0,1,6,0,27,0,0,0,0,0,1,0,0,1,5.4,4.043801694853792,0,0
http://www.apple.com/products,29,5,9,0,0,1,6,0,23,0,0,0,0,0,0,0,0,1,4.6,3.883337460421007,0,0
https://www.spotify.com/services,32,7,9,0,0,1,6,0,26,0,0,0,0,0,1,0,0,1,5.2,3.9292292966721747,0,0
http://www.amazon.com/blog?category=532,39,6,5,12,0,1,8,3,28,0,0,0,0,0,0,0,0,1,4.666666666666667,4.387465039153175,0,0
https://www.github.com/privacy,30,6,8,0,0,1,6,0,24,0,0,0,0,0,1,0,0,1,4.8,4.0980685120588385,0,0
https://www.apple.com,21,5,0,0,0,1,5,0,16,0,0,0,0,0,1,0,0,0,4.0,3.6537567082870006,0,0
https://www.salesforce.com/support?page=383,43,10,8,8,0,1,8,3,32,0,0,0,0,0,1,0,0,1,5.333333333333333,4.268719696310996,0,0
https://www.linkedin.com/services?category=28,45,8,9,11,0,1,8,2,35,0,0,0,0,0,1,0,0,1,5.833333333333333,4.502312540485656,0,0
https://www.ibm.com/services,28,3,9,0,0,1,6,0,22,0,0,0,0,0,1,0,0,1,4.4,3.869331261111518,0,0
https://www.wikipedia.org/help?lang=853,39,9,5,8,0,1,8,3,28,0,0,0,0,0,1,0,0,1,4.666666666666667,4.355539077670187,0,0
https://www.github.com/blog,27,6,5,0,0,1,6,0,21,0,0,0,0,0,1,0,0,1,4.2,3.85619629821938,0,0
https://www.twitter.com/signup,30,7,7,0,0,1,6,0,24,0,0,0,0,0,1,0,0,1,4.8,3.8280729963885096,0,0
http://www.apple.com/support?category=369,41,5,8,12,0,1,8,3,30,0,0,0,0,0,0,0,0,1,5.0,4.287447053863761,0,0
http://www.netflix.com/,23,7,1,0,0,1,6,0,17,0,0,0,0,0,0,0,0,0,4.25,3.8164027166443875,0,0
https://www.ibm.com/blog?id=862,31,3,5,6,0,1,8,3,20,0,0,0,0,0,1,0,0,1,3.3333333333333335,4.260332600569877,0,0
https://www.youtube.com,23,7,0,0,0,1,5,0,18,0,0,0,0,0,1,0,0,0,4.5,3.7622673906514947,0,0
http://www.dropbox.com/products?page=222,40,7,9,8,0,1,8,3,29,0,0,0,0,0,0,0,0,1,4.833333333333333,4.246439344671014,0,0
http://www.ibm.com/support,26,3,8,0,0,1,6,0,20,0,0,0,0,0,0,0,0,1,4.0,3.7381493331928657,0,0
http://www.youtube.com/news,27,7,5,0,0,1,6,0,21,0,0,0,0,0,0,0,0,1,4.2,3.8100810205217313,0,0
https://www.salesforce.com/privacy?page=705,43,10,8,8,0,1,8,3,32,0,0,0,0,0,1,0,0,1,5.333333333333333,4.466166789233625,0,0
https://www.oracle.com,22,6,0,0,0,1,5,0,17,0,0,0,0,0,1,0,0,0,4.25,3.7887549139935026,0,0
https://www.stackoverflow.com/privacy?page=373,46,13,8,8,0,1,8,3,35,0,0,0,0,0,1,0,0,1,5.833333333333333,4.468576629687864,0,0
https://www.apple.com/terms,27,5,6,0,0,1,6,0,21,0,0,0,0,0,1,0,0,1,4.2,3.754163427768882,0,0
https://www.linkedin.com/privacy,32,8,8,0,0,1,6,0,26,0,0,0,0,0,1,0,0,1,5.2,4.241729296672174,0,0
http://www.spotify.com/privacy?lang=74,38,7,8,7,0,1,8,2,28,0,0,0,0,0,0,0,0,1,4.666666666666667,4.431623565847431,0,0
https://www.microsoft.com/download,34,9,9,0,0,1,6,0,28,0,0,0,0,0,1,0,0,1,5.6,3.936891797757288,0,0
http://www.twitter.com,22,7,0,0,0,1,5,0,17,0,0,0,0,0,0,0,0,0,4.25,3.386266142526532,0,0
http://www.netflix.com/privacy,30,7,8,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,4.164735178725505,0,0
https://www.github.com/about,28,6,6,0,0,1,6,0,22,0,0,0,0,0,1,0,0,1,4.4,3.8248629576173565,0,0
https://www.wikipedia.org/download?page=788,43,9,9,8,0,1,8,3,32,0,0,0,0,0,1,0,0,1,5.333333333333333,4.260242301506339,0,0
http://www.youtube.com/about,28,7,6,0,0,1,6,0,22,0,0,0,0,0,0,0,0,1,4.4,3.699513850319966,0,0
https://www.google.com?id=96,28,6,0,5,0,1,7,2,19,0,0,0,0,0,1,0,0,0,3.8,4.182005814760214,0,0
http://www.adobe.com/about?page=501,35,5,6,8,0,1,8,3,24,0,0,0,0,0,0,0,0,1,4.0,4.221441945207327,0,0
https://www.twitter.com,23,7,0,0,0,1,5,0,18,0,0,0,0,0,1,0,0,0,4.5,3.4970558484728045,0,0
https://www.linkedin.com/download,33,8,9,0,0,1,6,0,27,0,0,0,0,0,1,0,0,1,5.4,3.98319563424773,0,0
https://www.dropbox.com/about?ref=632,37,7,6,7,0,1,8,3,26,0,0,0,0,0,1,0,0,1,4.333333333333333,4.391489514102183,0,0
https://www.adobe.com/support,29,5,8,0,0,1,6,0,23,0,0,0,0,0,1,0,0,1,4.6,3.90024177061663,0,0
https://www.netflix.com/signup,30,7,7,0,0,1,6,0,24,0,0,0,0,0,1,0,0,1,4.8,4.0980685120588385,0,0
http://www.twitter.com/signup?ref=849,37,7,7,7,0,1,8,3,26,0,0,0,0,0,0,0,0,1,4.333333333333333,4.280682339234349,0,0
http://www.facebook.com/help,28,8,5,0,0,1,6,0,22,0,0,0,0,0,0,0,0,1,4.4,3.869331261111518,0,0
https://www.google.com/?page=712,32,6,1,8,0,1,8,3,21,0,0,0,0,0,1,0,0,0,4.2,4.155639062229566,0,0
http://www.microsoft.com/support,32,9,8,0,0,1,6,0,26,0,0,0,0,0,0,0,0,1,5.2,3.7417292966721747,0,0
https://www.twitter.com/services,32,7,9,0,0,1,6,0,26,0,0,0,0,0,1,0,0,1,5.2,3.691428031846024,0,0
https://www.google.com/contact,30,6,8,0,0,1,6,0,24,0,0,0,0,0,1,0,0,1,4.8,3.7647351787255054,0,0
https://www.youtube.com/help,28,7,5,0,0,1,6,0,22,0,0,0,0,0,1,0,0,1,4.4,3.8693312611115176,0,0
http://www.apple.com/products?ref=836,37,5,9,7,0,1,8,3,26,0,0,0,0,0,0,0,0,1,4.333333333333333,4.3374354600481295,0,0
https://www.netflix.com/,24,7,1,0,0,1,6,0,18,0,0,0,0,0,1,0,0,0,4.5,3.9072682296173897,0,0
https://www.linkedin.com/contact,32,8,8,0,0,1,6,0,26,0,0,0,0,0,1,0,0,1,5.2,3.9681390622295662,0,0
https://www.salesforce.com/privacy,34,10,8,0,0,1,6,0,28,0,0,0,0,0,1,0,0,1,5.6,4.1162996057016965,0,0
http://www.netflix.com/news?ref=165,35,7,5,7,0,1,8,3,24,0,0,0,0,0,0,0,0,1,4.0,4.321721231045238,0,0
http://www.salesforce.com/signup?category=514,45,10,7,12,0,1,8,3,34,0,0,0,0,0,0,0,0,1,5.666666666666667,4.529981707104245,0,0
http://www.salesforce.com/blog,30,10,5,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,4.031401845392171,0,0
http://www.google.com/signup,28,6,7,0,0,1,6,0,22,0,0,0,0,0,0,0,0,1,4.4,3.91379956460568,0,0
https://www.wikipedia.org/services,34,9,9,0,0,1,6,0,28,0,0,0,0,0,1,0,0,1,5.6,3.962031591059445,0,0
https://www.amazon.com/support,30,6,8,0,0,1,6,0,24,0,0,0,0,0,1,0,0,1,4.8,3.8477426785812736,0,0
http://www.oracle.com/,22,6,1,0,0,1,6,0,16,0,0,0,0,0,0,0,0,0,4.0,3.663532754804254,0,0
https://www.dropbox.com/login,29,7,6,0,0,1,6,0,23,1,0,0,0,0,1,0,0,1,4.6,4.0472990984266435,0,0
http://www.slack.com/news,25,5,5,0,0,1,6,0,19,0,0,0,0,0,0,0,0,1,3.8,3.813660689688185,0,0
http://www.wikipedia.org/download,33,9,9,0,0,1,6,0,27,0,0,0,0,0,0,0,0,1,5.4,3.873812589567827,0,0
https://www.twitter.com/terms,29,7,6,0,0,1,6,0,23,0,0,0,0,0,1,0,0,1,4.6,3.53850987421411,0,0
http://www.netflix.com/contact,30,7,8,0,0,1,6,0,24,0,0,0,0,0,0,0,0,1,4.8,3.8444138295776114,0,0
http://www.wikipedia.org/download,33,9,9,0,0,1,6,0,27,0,0,0,0,0,0,0,0,1,5.4,3.873812589567827,0,0
https://www.facebook.com/login,30,8,6,0,0,1,6,0,24,1,0,0,0,0,1,0,0,1,4.8,4.123231428797621,0,0
http://www.stackoverflow.com/services,37,13,9,0,0,1,6,0,31,0,0,0,0,0,0,0,0,1,6.2,4.060012149061902,0,0
http://www.salesforce.com/services?ref=381,42,10,9,7,0,1,8,3,31,0,0,0,0,0,0,0,0,1,5.166666666666667,4.282098601752792,0,0
https://www.wikipedia.org/services,34,9,9,0,0,1,6,0,28,0,0,0,0,0,1,0,0,1,5.6,3.962031591059445,0,0
https://www.spotify.com/privacy,31,7,8,0,0,1,6,0,25,0,0,0,0,0,1,0,0,1,5.0,3.953565664946427,0,0
https://www.facebook.com/news?lang=555,38,8,5,8,0,1,8,3,27,0,0,0,0,0,1,0,0,1,4.5,4.293594289588574,0,0
http://www.google.com/terms,27,6,6,0,0,1,6,0,21,0,0,0,0,0,0,0,0,1,4.2,3.7541634277688813,0,0
http://www.linkedin.com/login,29,8,6,0,0,1,6,0,23,1,0,0,0,0,0,0,0,1,4.6,3.9262723741395074,0,0
http://www.salesforce.com,25,10,0,0,0,1,5,0,20,0,0,0,0,0,0,0,0,0,5.0,3.893660689688185,0,0
https://www.apple.com/products,30,5,9,0,0,1,6,0,24,0,0,0,0,0,1,0,0,1,4.8,3.8980685120588388,0,0
https://www.github.com/contact?category=13,42,6,8,11,0,1,8,2,32,0,0,0,0,0,1,0,0,1,5.333333333333333,4.3024498629973955,0,0
https://www.stackoverflow.com,29,13,0,0,0,1,5,0,24,0,0,0,0,0,1,0,0,0,6.0,3.9783335811852645,0,0
https://www.twitter.com/login?ref=114,37,7,6,7,0,1,8,3,26,1,0,0,0,0,1,0,0,1,4.333333333333333,4.226628285180294,0,0
https://www.dropbox.com/login,29,7,6,0,0,1,6,0,23,1,0,0,0,0,1,0,0,1,4.6,4.0472990984266435,0,0
https://www.oracle.com/privacy,30,6,8,0,0,1,6,0,24,0,0,0,0,0,1,0,0,1,4.8,4.031401845392171,0,0
https://www.stackoverflow.com/products,38,13,9,0,0,1,6,0,32,0,0,0,0,0,1,0,0,1,6.4,4.083067973799102,0,0
http://www.salesforce.com/help?ref=940,38,10,5,7,0,1,8,3,27,0,0,0,0,0,0,0,0,1,4.5,4.260828171224455,0,0
https://www.microsoft.com/signup?page=478,41,9,7,8,0,1,8,3,30,0,0,0,0,0,1,0,0,1,5.0,4.417812370155136,0,0
https://www.facebook.com/services,33,8,9,0,0,1,6,0,27,0,0,0,0,0,1,0,0,1,5.4,4.058656997752975,0,0
https://www.wikipedia.org/login,31,9,6,0,0,1,6,0,25,1,0,0,0,0,1,0,0,1,5.0,3.962103165155795,0,0
